Frame,Class,Confidence,X_min,Y_min,X_max,Y_max
381,car,0.2593700885772705,172,507,229,541
382,person,0.860167384147644,887,534,1070,717
382,person,0.8027936816215515,1055,523,1163,718
382,person,0.6486301422119141,154,514,207,645
382,person,0.6045522093772888,808,545,859,685
382,person,0.5859774351119995,1224,616,1279,719
382,person,0.5420560240745544,134,657,216,720
382,car,0.5382974147796631,254,503,296,541
382,car,0.5323965549468994,0,572,131,638
382,person,0.5065432786941528,611,528,692,699
382,person,0.4655912518501282,31,578,89,663
382,person,0.4532080888748169,209,579,263,641
382,bicycle,0.44609853625297546,614,628,690,718
382,person,0.444590300321579,0,572,79,668
382,person,0.4261220395565033,361,614,434,719
382,bench,0.423126757144928,0,661,99,719
382,person,0.40918397903442383,261,578,300,638
382,person,0.37956503033638,231,579,301,640
382,person,0.37085145711898804,805,547,846,685
382,person,0.3093082308769226,0,573,38,669
382,person,0.3004288375377655,388,576,435,635
382,person,0.29585278034210205,1252,616,1279,720
382,person,0.2739729881286621,315,576,395,665
383,person,0.8720995783805847,905,531,1084,718
383,person,0.8174682855606079,1072,521,1177,718
383,person,0.6604304313659668,163,653,246,720
383,car,0.642270565032959,279,502,321,537
383,person,0.6393221020698547,187,525,238,644
383,person,0.5942611694335938,830,546,875,680
383,person,0.5396175384521484,64,577,122,659
383,person,0.48524802923202515,237,579,288,637
383,person,0.432207852602005,0,575,67,665
383,car,0.42963534593582153,0,566,161,643
383,person,0.41026732325553894,635,528,713,693
383,person,0.4032447934150696,289,576,328,635
383,car,0.4026675820350647,30,571,161,636
383,car,0.37910112738609314,0,524,163,640
383,person,0.3641115725040436,421,506,446,556
383,bench,0.3568994104862213,3,656,131,719
383,person,0.35671183466911316,374,607,457,719
383,potted plant,0.32466423511505127,495,565,554,645
383,bicycle,0.31491318345069885,771,570,818,610
383,person,0.29313167929649353,0,571,66,706
383,bicycle,0.2849273681640625,562,613,717,719
383,bicycle,0.2590205669403076,625,619,713,718
384,person,0.8480309844017029,914,524,1094,718
384,person,0.8126221895217896,1078,513,1180,719
384,person,0.7118428945541382,181,648,267,720
384,person,0.6453666687011719,0,573,95,694
384,bench,0.6389153003692627,0,651,162,719
384,person,0.6160730123519897,84,574,142,658
384,person,0.596966564655304,840,537,888,674
384,person,0.590530514717102,212,516,258,639
384,person,0.5013043284416199,256,575,307,633
384,person,0.402749240398407,438,498,462,562
384,person,0.3997496962547302,303,572,346,632
384,car,0.39793652296066284,300,502,342,534
384,person,0.3964064121246338,397,606,476,717
384,person,0.37536102533340454,651,529,724,679
384,bicycle,0.3740960955619812,647,620,724,719
384,umbrella,0.37203872203826904,0,521,84,571
384,umbrella,0.37132757902145386,39,567,180,608
384,umbrella,0.2983296811580658,90,569,180,609
384,person,0.2672951817512512,836,549,865,671
384,bicycle,0.2615300118923187,592,616,735,720
384,person,0.2570129334926605,618,522,686,702
384,potted plant,0.2553465962409973,509,548,566,638
384,person,0.2550410330295563,262,572,347,633
384,umbrella,0.25315260887145996,44,566,156,601
385,person,0.878457248210907,909,521,1085,718
385,person,0.8272760510444641,1075,511,1172,719
385,person,0.7651150822639465,188,648,274,720
385,person,0.6946457028388977,222,514,268,635
385,person,0.6458738446235657,839,531,884,667
385,person,0.6205112934112549,1222,598,1279,718
385,person,0.5151428580284119,94,571,150,654
385,person,0.5067015886306763,398,599,481,715
385,person,0.498195618391037,625,514,725,701
385,person,0.4913184940814972,1,568,113,692
385,person,0.47893479466438293,263,576,314,631
385,bench,0.42899248003959656,1,647,157,719
385,person,0.41061192750930786,310,570,350,629
385,person,0.3974144756793976,648,525,724,685
385,car,0.3768947422504425,305,499,345,533
385,person,0.36380353569984436,440,496,467,544
385,person,0.35672706365585327,264,570,350,630
385,bicycle,0.3091283440589905,573,596,731,720
385,bicycle,0.2874317467212677,782,564,832,601
385,person,0.2858300805091858,366,572,440,648
385,bicycle,0.2828167676925659,765,561,833,601
385,umbrella,0.2730701267719269,57,565,191,608
385,bench,0.25459620356559753,432,663,530,719
386,person,0.8794555068016052,909,516,1083,718
386,person,0.8222996592521667,1067,508,1169,718
386,person,0.7415371537208557,195,640,282,720
386,person,0.720248818397522,1214,594,1279,719
386,person,0.6153163909912109,231,513,277,636
386,person,0.5575845241546631,843,531,885,660
386,person,0.5334284901618958,23,567,133,718
386,bicycle,0.48888394236564636,570,586,737,720
386,person,0.45062676072120667,314,568,360,625
386,person,0.45060691237449646,654,523,726,688
386,person,0.44754064083099365,105,567,162,651
386,person,0.4133123755455017,271,573,322,626
386,person,0.39226239919662476,338,595,488,718
386,potted plant,0.37555983662605286,515,535,577,629
386,person,0.34394481778144836,835,537,860,658
386,person,0.3403795659542084,402,594,487,714
386,bicycle,0.3277435004711151,768,558,835,595
386,car,0.3109356760978699,311,495,351,531
386,person,0.30847716331481934,670,520,727,650
386,person,0.30578726530075073,445,503,469,554
386,bench,0.2972604036331177,439,658,535,719
386,car,0.2800261974334717,1,528,198,631
386,person,0.2797237038612366,834,544,859,636
386,car,0.2650112211704254,133,565,200,621
386,person,0.2616623342037201,837,534,877,660
387,person,0.8836132287979126,912,515,1082,717
387,person,0.8288697600364685,1068,506,1168,719
387,person,0.7661666870117188,203,638,298,720
387,person,0.7245345115661621,1211,587,1279,718
387,person,0.621675431728363,847,528,886,657
387,person,0.61949622631073,247,508,290,626
387,person,0.48595163226127625,43,564,129,677
387,person,0.4628564119338989,661,514,732,685
387,person,0.45471155643463135,117,564,174,647
387,person,0.44538313150405884,283,568,334,623
387,person,0.39523184299468994,837,538,862,655
387,car,0.37472018599510193,150,562,214,617
387,car,0.37395748496055603,0,512,212,654
387,person,0.3719923496246338,350,592,505,718
387,person,0.3577520251274109,328,564,369,620
387,car,0.3475134074687958,323,496,364,526
387,bicycle,0.34497904777526855,652,589,741,713
387,person,0.3128637373447418,839,533,870,656
387,potted plant,0.28939905762672424,525,540,590,626
387,person,0.2833349406719208,455,490,477,540
387,person,0.26100650429725647,416,592,495,713
388,person,0.8804644346237183,904,512,1074,717
388,person,0.8030481338500977,1062,503,1159,718
388,person,0.8009447455406189,1200,583,1279,717
388,person,0.775113582611084,205,632,301,719
388,person,0.6956547498703003,256,507,297,622
388,person,0.6596336960792542,840,523,882,653
388,car,0.5210354924201965,0,511,221,660
388,person,0.5039286613464355,127,565,181,642
388,potted plant,0.4953612685203552,526,536,592,622
388,person,0.44811102747917175,671,514,729,652
388,person,0.4263556897640228,332,559,373,616
388,bicycle,0.4241514503955841,583,580,735,710
388,car,0.3880518078804016,324,491,368,524
388,person,0.3648623824119568,47,562,137,667
388,bicycle,0.3626002073287964,656,603,731,708
388,person,0.3622426390647888,44,560,154,720
388,person,0.3581518530845642,656,510,729,669
388,person,0.35421907901763916,836,522,871,652
388,bicycle,0.3485713005065918,759,550,833,589
388,person,0.3231710195541382,288,566,338,619
388,bicycle,0.3018140494823456,636,585,736,708
388,person,0.2976130247116089,344,594,505,720
388,car,0.2648111581802368,0,511,147,661
388,person,0.2539587616920471,805,506,831,560
389,person,0.8489947319030762,901,509,1066,718
389,person,0.8388938307762146,1188,575,1279,717
389,person,0.8195375800132751,1052,500,1147,720
389,person,0.710314154624939,206,629,307,719
389,person,0.7079306840896606,260,500,306,619
389,person,0.6283264756202698,131,558,186,635
389,person,0.6144112348556519,836,518,875,647
389,car,0.5622302889823914,0,507,224,660
389,person,0.5345178842544556,658,515,725,669
389,person,0.5229615569114685,52,558,165,664
389,person,0.47581085562705994,332,556,376,613
389,person,0.47301238775253296,291,564,338,615
389,person,0.46953168511390686,322,587,496,720
389,person,0.45284324884414673,48,558,171,718
389,car,0.44327354431152344,0,506,139,659
389,potted plant,0.4417278468608856,523,527,591,616
389,bicycle,0.4229588210582733,571,578,736,708
389,car,0.3981136381626129,330,489,367,521
389,person,0.34180766344070435,638,510,690,680
389,car,0.29705923795700073,138,555,224,616
389,bicycle,0.27040353417396545,756,548,824,585
389,person,0.2684718370437622,454,491,481,534
389,car,0.264391154050827,292,493,332,525
389,bicycle,0.25272810459136963,795,546,831,585
390,person,0.8578494787216187,898,508,1061,714
390,person,0.8525851368904114,1047,496,1142,719
390,person,0.8257530331611633,1180,570,1279,717
390,person,0.6988312602043152,208,622,314,719
390,person,0.6675194501876831,272,500,315,613
390,person,0.5759429335594177,835,515,875,644
390,car,0.5459133982658386,0,503,178,653
390,person,0.48493868112564087,343,554,382,607
390,person,0.4526924192905426,658,512,728,674
390,person,0.43439725041389465,142,556,195,632
390,person,0.42199385166168213,65,551,164,658
390,person,0.4192778766155243,300,560,347,611
390,car,0.41356733441352844,342,486,376,519
390,person,0.37392574548721313,332,582,501,720
390,car,0.37165629863739014,1,532,231,639
390,person,0.3287460505962372,673,513,728,636
390,bicycle,0.3261551856994629,589,579,740,703
390,bicycle,0.2766960561275482,756,543,827,582
390,person,0.2711045444011688,1001,473,1070,589
390,chair,0.26054659485816956,460,645,549,720
390,bicycle,0.25187304615974426,655,600,740,697
391,person,0.8559489846229553,896,503,1055,714
391,person,0.8382624387741089,1175,570,1279,718
391,person,0.8381029963493347,1047,496,1136,719
391,person,0.7530917525291443,216,619,320,718
391,person,0.6411340236663818,836,513,872,638
391,person,0.5348297357559204,80,550,168,649
391,person,0.487061083316803,282,495,324,606
391,potted plant,0.48657694458961487,534,534,593,611
391,person,0.4522058367729187,156,549,204,629
391,person,0.4493637681007385,309,555,352,604
391,person,0.43392089009284973,352,551,389,603
391,person,0.41697168350219727,660,506,730,667
391,person,0.3542971909046173,340,583,486,718
391,person,0.3455474376678467,675,510,729,616
391,chair,0.31905651092529297,524,623,608,719
391,chair,0.3004901707172394,461,636,552,720
391,car,0.28654035925865173,345,486,381,515
391,person,0.2772373855113983,378,574,527,718
391,chair,0.2727450132369995,397,635,550,720
391,person,0.2716919481754303,430,575,513,688
391,person,0.2647203207015991,401,550,471,650
391,car,0.25855958461761475,2,498,187,640
392,person,0.8714122176170349,895,502,1052,715
392,person,0.8681609034538269,1165,567,1279,719
392,person,0.8323163986206055,1034,492,1130,718
392,person,0.7794291973114014,222,616,331,717
392,person,0.6034471988677979,292,492,331,605
392,person,0.5850170850753784,836,510,872,634
392,person,0.5145894289016724,662,500,730,667
392,person,0.4901588559150696,344,566,515,720
392,person,0.46682602167129517,163,547,217,622
392,person,0.43822553753852844,88,547,214,709
392,person,0.38921234011650085,358,547,396,599
392,person,0.3471413254737854,316,554,360,602
392,car,0.3266267478466034,0,492,252,634
392,person,0.3101327419281006,88,546,200,660
392,bicycle,0.3076416552066803,591,562,741,697
392,car,0.2836607098579407,353,483,390,512
392,car,0.26240721344947815,169,543,253,603
393,person,0.8534094095230103,1156,565,1278,719
393,person,0.825108528137207,893,499,1046,716
393,person,0.8192808032035828,1030,492,1124,717
393,person,0.627987802028656,301,490,340,599
393,person,0.5964866280555725,836,510,868,628
393,person,0.5872980356216431,222,609,338,718
393,person,0.5651339292526245,663,500,731,661
393,person,0.5069666504859924,324,549,369,599
393,person,0.44635915756225586,346,546,510,720
393,person,0.43065184354782104,176,548,225,618
393,person,0.41424092650413513,362,542,401,595
393,person,0.40256232023239136,600,554,669,663
393,car,0.3992845118045807,0,489,263,616
393,bicycle,0.39500096440315247,591,566,737,698
393,person,0.37071043252944946,94,543,204,711
393,car,0.3554437458515167,359,479,399,509
393,person,0.32608380913734436,94,543,196,654
393,car,0.28831857442855835,0,478,222,639
393,person,0.2517473101615906,385,568,513,720
394,person,0.8489340543746948,1145,561,1278,719
394,person,0.8396681547164917,892,498,1039,716
394,person,0.8283301591873169,1029,490,1117,719
394,person,0.6405594944953918,834,511,866,625
394,person,0.5895777940750122,183,544,232,613
394,person,0.5860545039176941,661,497,731,665
394,person,0.5721718668937683,311,486,349,595
394,person,0.4716511368751526,232,605,343,718
394,person,0.4710562229156494,358,562,516,717
394,person,0.4453296959400177,111,541,206,646
394,car,0.43037503957748413,1,493,270,614
394,person,0.4231041669845581,329,546,373,594
394,chair,0.42230546474456787,431,625,560,718
394,potted plant,0.4061587154865265,543,519,600,596
394,person,0.36397069692611694,366,541,409,592
394,bench,0.3100815415382385,416,623,562,719
394,bicycle,0.3086172342300415,597,558,736,689
394,person,0.3058713376522064,152,605,343,719
394,bench,0.281241238117218,0,636,149,718
394,person,0.26992616057395935,826,514,851,623
394,person,0.2698703110218048,109,540,222,693
394,car,0.2576127350330353,366,479,400,509
395,person,0.8390682339668274,1021,490,1106,715
395,person,0.7989398241043091,1135,555,1251,719
395,person,0.7881526947021484,888,493,1029,720
395,person,0.6258609890937805,368,558,519,718
395,person,0.6241335272789001,314,483,358,590
395,person,0.5347777605056763,661,497,727,652
395,person,0.4493190050125122,335,539,377,591
395,chair,0.44355541467666626,418,617,563,718
395,person,0.4423137605190277,831,510,863,620
395,person,0.38205957412719727,122,535,216,647
395,person,0.35219836235046387,371,538,411,588
395,person,0.34103041887283325,188,540,239,610
395,person,0.3357308506965637,254,603,344,687
395,car,0.3308026194572449,54,490,272,587
395,person,0.31504514813423157,675,503,726,613
395,bench,0.3091775178909302,420,618,563,718
395,person,0.2645460367202759,823,516,846,620
395,bicycle,0.25871336460113525,595,556,730,675
396,person,0.8342620730400085,1125,551,1240,718
396,person,0.8219599723815918,878,492,1022,716
396,person,0.7916961908340454,1014,483,1097,715
396,person,0.6587323546409607,1216,450,1279,713
396,person,0.6243982315063477,385,557,519,718
396,person,0.6039767861366272,825,509,857,617
396,person,0.6029784083366394,321,483,363,586
396,person,0.5793811082839966,251,598,349,684
396,person,0.5086497664451599,131,533,217,628
396,person,0.490099161863327,196,534,247,603
396,person,0.48781344294548035,657,491,724,627
396,chair,0.4828115999698639,421,613,564,718
396,bench,0.4107590317726135,423,614,564,718
396,person,0.4014482796192169,340,540,380,585
396,person,0.37358418107032776,376,533,414,583
396,person,0.2915581464767456,990,485,1029,563
396,car,0.29117754101753235,128,531,283,580
396,person,0.27286431193351746,666,492,724,600
397,person,0.840734601020813,875,489,1015,719
397,person,0.8133891224861145,1003,483,1088,715
397,person,0.8003840446472168,1114,549,1229,719
397,person,0.6945720911026001,1206,442,1279,718
397,person,0.6227861642837524,396,552,522,715
397,person,0.5904093384742737,821,497,852,610
397,person,0.5471342206001282,327,478,370,579
397,person,0.5222486257553101,655,487,721,629
397,person,0.4932534694671631,258,591,356,678
397,person,0.4453621506690979,341,489,383,578
397,person,0.35618171095848083,209,534,252,599
397,bench,0.3347545862197876,423,607,566,716
397,car,0.3331056535243988,360,472,414,502
397,person,0.32179903984069824,382,529,417,578
397,chair,0.2978651821613312,417,608,566,715
397,person,0.29258298873901367,1208,541,1279,718
397,person,0.2829445004463196,344,534,386,581
397,car,0.2786942720413208,124,522,288,582
397,person,0.2778496742248535,253,591,358,715
397,person,0.2765354514122009,138,532,219,628
397,car,0.27011337876319885,378,471,412,498
397,person,0.26173508167266846,348,528,416,578
397,person,0.26127880811691284,668,488,723,607
397,chair,0.25450146198272705,473,609,566,702
398,person,0.8506819009780884,866,485,1007,715
398,person,0.8361499905586243,1105,544,1217,718
398,person,0.7752037644386292,996,479,1078,715
398,person,0.7345985770225525,1194,437,1279,715
398,person,0.660664439201355,398,549,520,708
398,person,0.6259125471115112,817,497,847,604
398,person,0.5639618039131165,656,484,718,622
398,person,0.5309840440750122,213,529,260,592
398,person,0.44987255334854126,254,587,362,677
398,bench,0.4359906315803528,425,601,567,710
398,chair,0.41818517446517944,423,602,568,711
398,bench,0.39897215366363525,0,610,185,717
398,person,0.38459211587905884,338,477,374,573
398,person,0.374357134103775,254,586,365,720
398,bench,0.35713833570480347,0,612,52,717
398,person,0.3301018178462982,149,524,228,615
398,person,0.3138650357723236,349,530,393,575
398,person,0.3100293278694153,356,526,423,575
398,car,0.3038497269153595,154,521,293,581
398,person,0.2959347665309906,388,527,422,572
399,person,0.8387834429740906,860,485,1000,717
399,person,0.811101496219635,1094,541,1204,718
399,person,0.7857463359832764,1174,438,1279,716
399,person,0.7736598253250122,988,478,1069,714
399,bench,0.621806263923645,425,597,567,703
399,person,0.6106569766998291,400,545,525,702
399,person,0.6000819802284241,660,481,719,626
399,person,0.5489051342010498,255,579,372,720
399,person,0.5340636968612671,156,520,266,663
399,person,0.4618789851665497,223,520,266,586
399,person,0.45692816376686096,813,490,843,599
399,person,0.4322701096534729,668,483,717,606
399,person,0.42015591263771057,158,519,240,605
399,person,0.3390004336833954,345,476,379,568
399,person,0.27836644649505615,359,522,427,569
399,bicycle,0.27721309661865234,654,556,721,642
399,person,0.2667486369609833,390,523,426,567
399,chair,0.26340338587760925,418,596,549,702
399,car,0.2633407413959503,225,518,299,569
399,person,0.2564813792705536,355,528,397,569
400,person,0.826444149017334,1167,434,1279,716
400,person,0.8123045563697815,1086,535,1204,718
400,person,0.7970655560493469,862,480,998,717
400,person,0.7597548365592957,983,474,1062,695
400,bench,0.6753631234169006,428,592,568,695
400,person,0.6054891347885132,810,491,840,593
400,person,0.6023961901664734,404,529,526,692
400,person,0.5508772730827332,657,476,718,608
400,person,0.5364646911621094,229,517,275,582
400,person,0.48746347427368164,169,517,242,605
400,person,0.483369380235672,349,471,386,564
400,bench,0.3837929964065552,0,600,79,704
400,person,0.37425243854522705,399,516,431,562
400,car,0.3697817027568817,377,463,428,486
400,person,0.3553210496902466,361,520,402,566
400,person,0.35256025195121765,284,575,371,657
400,bench,0.3505324125289917,15,648,278,720
400,person,0.34129616618156433,360,495,395,563
400,bench,0.3337913453578949,0,605,204,710
400,person,0.29765552282333374,275,574,374,716
400,bicycle,0.27887076139450073,657,551,724,637
400,car,0.27874672412872314,169,513,302,580
400,person,0.260667622089386,168,517,245,637
400,potted plant,0.2567824721336365,554,496,603,567
400,bench,0.25450611114501953,107,659,273,720
401,person,0.8752366900444031,1156,432,1279,717
401,person,0.8260800838470459,1079,532,1191,719
401,person,0.8007644414901733,859,473,988,717
401,person,0.7557888627052307,979,472,1056,708
401,person,0.6068770885467529,657,475,718,604
401,person,0.5726930499076843,294,573,380,647
401,person,0.5579366087913513,414,535,535,685
401,person,0.5373796820640564,810,490,838,590
401,chair,0.5150492191314697,431,586,572,689
401,bench,0.5085425972938538,433,586,572,689
401,bench,0.46317341923713684,268,627,391,720
401,bench,0.42580848932266235,115,628,390,720
401,person,0.3853254020214081,364,467,393,559
401,person,0.3723761737346649,243,519,283,578
401,bench,0.3668776750564575,0,594,90,701
401,bench,0.3490699827671051,0,591,214,704
401,car,0.3487241268157959,385,460,432,486
401,bench,0.3483826220035553,115,650,281,720
401,person,0.3462275266647339,403,515,439,559
401,person,0.3015945851802826,178,513,253,596
401,person,0.2868095934391022,391,515,441,562
401,car,0.28581470251083374,180,511,315,582
401,car,0.2821124792098999,120,472,250,545
401,car,0.279148668050766,251,513,316,562
401,bench,0.2655996084213257,22,646,283,719
401,bicycle,0.2543281316757202,651,547,725,632
402,person,0.8974776864051819,1149,432,1279,718
402,person,0.8365253806114197,856,475,984,713
402,person,0.8232235908508301,1075,529,1183,719
402,person,0.7223418354988098,975,468,1051,689
402,person,0.6162448525428772,659,472,718,598
402,person,0.5558997988700867,808,483,835,584
402,person,0.5393641591072083,415,526,541,676
402,chair,0.44120272994041443,436,583,573,683
402,person,0.4131351411342621,302,564,388,646
402,person,0.391151487827301,371,467,407,556
402,person,0.376436710357666,251,517,292,571
402,bench,0.3363024890422821,0,643,294,720
402,person,0.3117436170578003,279,565,395,720
402,person,0.2920808494091034,243,508,296,572
402,person,0.2896295189857483,192,510,258,589
402,bench,0.287454754114151,0,587,101,694
402,person,0.2816181480884552,193,508,294,588
402,person,0.2803012728691101,411,512,444,555
402,truck,0.27792710065841675,0,454,317,611
402,bicycle,0.2579643428325653,968,658,1085,718
402,car,0.25719550251960754,194,508,324,570
403,person,0.8938660025596619,1142,428,1279,718
403,person,0.8268114924430847,857,473,980,719
403,person,0.8133023381233215,1069,525,1176,718
403,person,0.6886548399925232,967,466,1047,716
403,person,0.6066219210624695,428,531,548,674
403,person,0.5907649397850037,807,481,836,581
403,person,0.5398285388946533,658,468,719,599
403,person,0.46381139755249023,311,560,392,640
403,car,0.3960421085357666,147,465,331,549
403,bench,0.37909793853759766,0,584,233,709
403,bicycle,0.35022902488708496,662,542,728,622
403,bench,0.3441493511199951,276,617,401,720
403,person,0.3374401330947876,203,504,280,586
403,person,0.3370811641216278,382,506,450,562
403,person,0.3270106315612793,382,464,411,532
403,person,0.3263106942176819,261,505,301,568
403,bench,0.3083958625793457,0,639,303,719
403,bench,0.2873518466949463,136,618,400,720
403,person,0.2845908999443054,670,469,719,574
403,bench,0.2819059491157532,0,583,115,686
403,car,0.27825209498405457,416,454,445,479
403,person,0.2735396921634674,416,508,448,553
403,person,0.2637456953525543,381,466,417,554
404,person,0.8897214531898499,1135,427,1279,719
404,person,0.8322692513465881,1064,522,1165,718
404,person,0.8025956749916077,859,468,977,719
404,person,0.6715075373649597,963,464,1040,716
404,person,0.6518728733062744,430,505,543,669
404,person,0.6323238015174866,807,479,835,576
404,person,0.4499037265777588,266,503,307,562
404,person,0.4193979501724243,662,467,719,592
404,person,0.41528305411338806,209,503,278,580
404,person,0.40347257256507874,391,461,419,529
404,person,0.3921635150909424,313,558,397,634
404,chair,0.3867117166519165,462,574,580,671
404,person,0.3026071786880493,647,470,721,606
404,person,0.2996622920036316,674,470,719,571
404,person,0.2983110249042511,422,506,454,549
404,bench,0.29798340797424316,123,629,309,719
404,bicycle,0.2792853116989136,666,540,727,616
404,car,0.2698653042316437,286,502,339,548
404,potted plant,0.26601579785346985,567,475,611,551
404,car,0.25759822130203247,414,455,448,480
405,person,0.8908904790878296,1126,427,1279,718
405,person,0.8271269202232361,1057,519,1156,717
405,person,0.820972204208374,852,467,973,716
405,person,0.6475287675857544,963,461,1034,710
405,bench,0.5980529189109802,132,623,313,720
405,person,0.5930076241493225,805,477,832,572
405,person,0.5898064374923706,432,517,541,661
405,person,0.5679874420166016,298,552,413,714
405,person,0.5608367919921875,658,466,719,594
405,person,0.5037517547607422,396,458,425,524
405,car,0.4090459942817688,219,495,345,569
405,bench,0.3623068332672119,1,593,312,717
405,person,0.3612288236618042,674,469,721,597
405,bicycle,0.3511991500854492,830,626,1041,719
405,person,0.33392268419265747,423,501,458,545
405,chair,0.312674343585968,465,567,581,665
405,car,0.30879753828048706,468,454,497,475
405,person,0.2576136887073517,221,498,313,568
406,person,0.8987467885017395,1120,426,1279,717
406,person,0.8387778401374817,1051,518,1165,716
406,person,0.7750018835067749,858,460,969,716
406,person,0.7100812196731567,422,518,542,657
406,person,0.6423583030700684,956,460,1030,711
406,chair,0.583906888961792,464,565,584,662
406,person,0.5293430685997009,664,464,719,586
406,person,0.4871211349964142,804,480,829,568
406,person,0.4395124316215515,401,454,431,520
406,bench,0.4155789911746979,1,607,319,718
406,person,0.38307157158851624,283,548,413,709
406,person,0.3340800404548645,222,496,325,625
406,bicycle,0.31621044874191284,635,526,729,610
406,person,0.3076166808605194,398,453,434,537
406,bicycle,0.2995002567768097,663,533,724,607
406,person,0.28779369592666626,277,499,320,552
406,person,0.27549827098846436,0,585,60,685
406,person,0.25313326716423035,682,471,718,566
407,person,0.8855992555618286,1116,425,1279,717
407,person,0.7958098649978638,859,461,964,712
407,person,0.7897989749908447,1047,516,1143,717
407,person,0.6669455766677856,953,461,1025,711
407,person,0.5887527465820312,423,517,548,652
407,person,0.5287439823150635,665,462,719,589
407,person,0.5259832143783569,800,477,827,567
407,person,0.5115722417831421,336,547,411,615
407,person,0.48085179924964905,410,451,434,517
407,person,0.46940141916275024,0,583,69,693
407,potted plant,0.4412747323513031,572,474,626,544
407,chair,0.3710288107395172,461,562,588,655
407,bicycle,0.328793466091156,667,535,728,606
407,person,0.29308006167411804,683,470,719,572
407,bicycle,0.2903268039226532,650,525,730,607
407,car,0.2818635106086731,476,451,503,470
407,bicycle,0.27225443720817566,828,618,1027,718
407,car,0.2670404613018036,433,447,460,471
407,bench,0.25764456391334534,280,598,423,716
407,chair,0.25149911642074585,286,599,424,712
408,person,0.8810798525810242,1108,423,1279,715
408,person,0.8335344195365906,845,459,960,713
408,person,0.83329176902771,1041,515,1137,714
408,person,0.7220842242240906,948,456,1019,713
408,person,0.5531591176986694,428,516,548,645
408,person,0.552496075630188,664,462,718,591
408,person,0.5500937700271606,0,582,76,688
408,bench,0.5453870296478271,0,611,328,720
408,person,0.5150554180145264,800,474,825,564
408,car,0.5103464126586914,435,446,464,468
408,chair,0.4398161768913269,460,561,590,651
408,person,0.42972734570503235,411,452,441,512
408,person,0.39000916481018066,682,465,719,576
408,car,0.3626828193664551,233,489,359,559
408,person,0.34493711590766907,335,544,414,614
408,car,0.3319638669490814,475,446,508,470
408,car,0.2836998403072357,188,456,297,512
408,person,0.28268489241600037,241,492,328,562
408,bicycle,0.26774895191192627,618,520,728,607
409,person,0.8778612017631531,1103,424,1279,715
409,person,0.8312921524047852,1038,512,1134,714
409,person,0.8058236241340637,843,455,958,716
409,person,0.7629307508468628,946,456,1017,711
409,person,0.6656259298324585,438,516,549,642
409,chair,0.6257397532463074,463,559,590,648
409,person,0.5627381205558777,799,471,825,562
409,person,0.5173468589782715,665,460,719,571
409,person,0.5037597417831421,0,578,83,686
409,bench,0.4636603593826294,164,612,331,719
409,person,0.41502466797828674,679,462,718,564
409,bench,0.4025508761405945,0,611,331,720
409,person,0.33214569091796875,337,542,415,613
409,person,0.3252865970134735,242,492,308,565
409,car,0.3212316036224365,438,445,465,469
409,bench,0.3201461434364319,0,637,201,718
409,person,0.3042309582233429,411,453,447,520
409,chair,0.2717944383621216,501,560,591,645
409,person,0.2686828672885895,243,491,334,565
410,person,0.885256826877594,1100,422,1279,715
410,person,0.8285723328590393,1034,510,1129,715
410,person,0.768863320350647,844,456,960,715
410,person,0.680828869342804,942,456,1013,719
410,person,0.6615818738937378,442,491,553,641
410,person,0.5884044766426086,0,574,86,687
410,person,0.5850509405136108,417,447,451,518
410,person,0.5339086651802063,665,460,718,571
410,bicycle,0.521040141582489,821,604,1022,715
410,person,0.5196340084075928,794,477,823,559
410,bench,0.5134185552597046,0,610,341,719
410,person,0.4145142138004303,247,489,309,565
410,person,0.3957684338092804,944,467,1012,641
410,person,0.36561498045921326,301,491,340,546
410,person,0.3637239634990692,679,463,717,563
410,person,0.27660274505615234,412,444,452,530
410,person,0.2694145441055298,314,539,424,683
410,bench,0.26289600133895874,263,545,347,605
411,person,0.8868312835693359,1093,424,1279,715
411,person,0.8348672986030579,1031,511,1117,716
411,person,0.7677229642868042,841,458,955,715
411,person,0.7501325011253357,939,458,1010,716
411,person,0.5148244500160217,797,477,823,559
411,person,0.49650073051452637,255,488,316,569
411,person,0.47820544242858887,0,571,99,686
411,person,0.43584972620010376,451,495,555,639
411,person,0.4265515208244324,665,459,718,567
411,bench,0.4011967182159424,0,591,349,719
411,person,0.3893352448940277,424,451,454,516
411,person,0.3854997456073761,682,463,718,560
411,bench,0.34018924832344055,160,605,346,720
411,truck,0.31508392095565796,808,376,1085,646
411,bicycle,0.30898258090019226,821,597,1025,714
411,person,0.2887198030948639,313,541,430,680
411,person,0.27557075023651123,1209,491,1279,632
411,chair,0.271570086479187,477,558,593,645
412,person,0.8816470503807068,1090,424,1279,715
412,person,0.8186933398246765,1026,509,1116,716
412,person,0.7815201282501221,843,460,950,711
412,person,0.7096437811851501,937,464,1006,711
412,person,0.6268272399902344,456,490,554,635
412,person,0.5116544961929321,668,460,718,551
412,chair,0.49134594202041626,489,557,595,639
412,person,0.4797699749469757,797,471,822,558
412,bench,0.46691635251045227,0,603,349,719
412,person,0.4249802231788635,684,463,719,547
412,person,0.422881543636322,260,490,318,563
412,bench,0.4178488552570343,0,636,210,718
412,person,0.3936651051044464,257,491,331,572
412,person,0.3663114905357361,429,448,458,511
412,person,0.3474138379096985,326,537,431,675
